latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-7.87639,-70.0479,342.24,0.43,0.38,2026-06-08,1804,N20,VIIRS,n,2.0NRT,292.13,5.43,D
-6.96626,-76.56375,337.21,0.35,0.57,2026-06-08,1804,N20,VIIRS,n,2.0NRT,286.84,4.18,D
-6.91033,-54.72392,341.17,0.68,0.74,2026-06-08,1804,N20,VIIRS,n,2.0NRT,287.79,1.37,D
-6.38467,-75.71017,330.55,0.59,0.53,2026-06-08,1804,N20,VIIRS,n,2.0NRT,287.97,5.11,D
-6.17754,-76.39646,354.07,0.33,0.55,2026-06-08,1804,N20,VIIRS,n,2.0NRT,288.24,19.74,D
-6.10201,-76.29138,342.02,0.32,0.55,2026-06-08,1804,N20,VIIRS,n,2.0NRT,287.47,5.5,D
-3.38718,-68.42741,331.72,0.38,0.36,2026-06-08,1806,N20,VIIRS,n,2.0NRT,292.65,4.0,D
0.66413,-75.30973,336.17,0.44,0.46,2026-06-08,1806,N20,VIIRS,n,2.0NRT,291.91,5.52,D
0.66776,-75.31424,339.14,0.44,0.46,2026-06-08,1806,N20,VIIRS,n,2.0NRT,292.05,7.44,D
0.90511,-75.31731,341.25,0.44,0.46,2026-06-08,1806,N20,VIIRS,n,2.0NRT,292.0,7.26,D
1.16921,-74.65526,339.17,0.39,0.44,2026-06-08,1806,N20,VIIRS,n,2.0NRT,290.67,5.21,D
5.8358,-68.84031,353.83,0.41,0.37,2026-06-08,1809,N20,VIIRS,n,2.0NRT,296.19,14.36,D
6.19684,-69.67664,333.54,0.39,0.37,2026-06-08,1809,N20,VIIRS,n,2.0NRT,281.19,3.45,D
9.77368,-63.2662,367.0,0.32,0.55,2026-06-08,1809,N20,VIIRS,h,2.0NRT,290.99,6.05,D
10.05391,-64.86828,334.04,0.51,0.49,2026-06-08,1809,N20,VIIRS,n,2.0NRT,295.97,4.47,D
10.05405,-64.85999,335.07,0.51,0.49,2026-06-08,1809,N20,VIIRS,n,2.0NRT,294.47,3.73,D
10.0547,-64.85523,343.23,0.51,0.49,2026-06-08,1809,N20,VIIRS,n,2.0NRT,294.94,8.98,D
10.05513,-64.85881,339.51,0.51,0.49,2026-06-08,1809,N20,VIIRS,n,2.0NRT,294.38,7.09,D
10.05543,-64.88364,345.09,0.51,0.49,2026-06-08,1809,N20,VIIRS,n,2.0NRT,294.41,7.76,D
10.05575,-64.85406,332.35,0.51,0.49,2026-06-08,1809,N20,VIIRS,n,2.0NRT,294.53,3.97,D
10.05669,-64.88251,340.46,0.51,0.49,2026-06-08,1809,N20,VIIRS,n,2.0NRT,294.24,2.16,D
10.06002,-64.89242,331.36,0.51,0.49,2026-06-08,1809,N20,VIIRS,n,2.0NRT,294.46,5.09,D
10.20949,-64.61228,341.73,0.53,0.5,2026-06-08,1809,N20,VIIRS,n,2.0NRT,293.37,5.14,D
10.21284,-64.6151,342.29,0.53,0.5,2026-06-08,1809,N20,VIIRS,n,2.0NRT,295.77,5.6,D
-21.99227,-57.61787,309.86,1.14,1.06,2026-06-08,43,Terra,MODIS,79,6.1NRT,291.87,11.34,N
-21.99098,-57.60741,324.34,1.14,1.06,2026-06-08,43,Terra,MODIS,100,6.1NRT,291.69,27.08,N
-21.3105,-50.37573,300.98,1.65,1.26,2026-06-08,43,Terra,MODIS,36,6.1NRT,286.9,12.84,N
-20.09642,-57.21672,300.76,1.06,1.03,2026-06-08,43,Terra,MODIS,33,6.1NRT,290.6,4.54,N
-16.14052,-60.2449,309.13,1.37,1.16,2026-06-08,45,Terra,MODIS,77,6.1NRT,289.51,14.3,N
-16.13896,-60.23241,300.94,1.37,1.16,2026-06-08,45,Terra,MODIS,36,6.1NRT,289.23,6.55,N
-16.13774,-60.23882,312.7,1.37,1.16,2026-06-08,45,Terra,MODIS,85,6.1NRT,289.56,17.63,N
-14.73936,-52.68789,302.1,1.48,1.2,2026-06-08,45,Terra,MODIS,47,6.1NRT,287.77,10.16,N
-14.73724,-52.67455,303.23,1.48,1.2,2026-06-08,45,Terra,MODIS,54,6.1NRT,287.91,11.53,N
-14.34042,-58.4712,350.4,1.06,1.03,2026-06-08,45,Terra,MODIS,100,6.1NRT,292.17,69.57,N
-14.33914,-58.46153,313.5,1.06,1.03,2026-06-08,45,Terra,MODIS,87,6.1NRT,290.44,13.81,N
-14.33785,-58.4519,302.5,1.06,1.03,2026-06-08,45,Terra,MODIS,47,6.1NRT,288.96,5.89,N
-11.89917,-57.76888,301.16,1.0,1.0,2026-06-08,48,Terra,MODIS,38,6.1NRT,290.15,4.15,N
-11.74149,-57.83138,303.48,1.0,1.0,2026-06-08,48,Terra,MODIS,55,6.1NRT,290.25,5.47,N
-11.73266,-57.83266,300.63,1.0,1.0,2026-06-08,48,Terra,MODIS,31,6.1NRT,289.53,3.81,N
-11.5846,-58.50923,306.32,1.03,1.01,2026-06-08,48,Terra,MODIS,68,6.1NRT,290.9,7.51,N
-11.51183,-56.12137,302.05,1.06,1.03,2026-06-08,48,Terra,MODIS,46,6.1NRT,291.14,5.07,N
-10.85527,-53.74439,305.09,1.45,1.19,2026-06-08,48,Terra,MODIS,63,6.1NRT,291.14,10.21,N
-10.84481,-53.74605,305.61,1.45,1.19,2026-06-08,48,Terra,MODIS,65,6.1NRT,291.22,10.98,N
-9.30729,-48.97686,302.34,3.62,1.78,2026-06-08,48,Terra,MODIS,48,6.1NRT,291.06,28.97,N
-6.57879,-51.1081,304.68,2.75,1.59,2026-06-08,48,Terra,MODIS,61,6.1NRT,291.39,23.41,N
-6.57387,-51.1164,302.06,2.75,1.59,2026-06-08,48,Terra,MODIS,36,6.1NRT,291.56,15.51,N
-38.48666,-73.12518,309.5,1.11,1.05,2026-06-08,217,Terra,MODIS,59,6.1NRT,279.73,13.97,N
-38.47742,-73.12763,307.0,1.11,1.05,2026-06-08,217,Terra,MODIS,47,6.1NRT,280.24,11.92,N
-38.4754,-73.11505,316.75,1.11,1.05,2026-06-08,217,Terra,MODIS,94,6.1NRT,280.71,20.4,N
-6.98301,-42.87783,301.66,1.35,1.15,2026-06-08,559,Aqua,MODIS,43,6.1NRT,291.29,6.22,N
-22.92048,-43.754,307.75,1.01,1.01,2026-06-08,603,Aqua,MODIS,72,6.1NRT,288.77,9.4,N
-22.90579,-43.73164,315.4,1.01,1.01,2026-06-08,603,Aqua,MODIS,91,6.1NRT,289.42,15.11,N
-20.24274,-40.23476,310.49,1.12,1.05,2026-06-08,603,Aqua,MODIS,79,6.1NRT,289.9,12.32,N
-20.24132,-40.2452,308.57,1.12,1.05,2026-06-08,603,Aqua,MODIS,75,6.1NRT,288.69,11.0,N
-19.48269,-42.53973,300.91,1.0,1.0,2026-06-08,603,Aqua,MODIS,35,6.1NRT,288.65,5.99,N
-24.67812,-42.37806,307.07,1.03,1.01,2026-06-08,605,Aqua,MODIS,51,6.1NRT,291.29,7.37,N
-24.54717,-42.46066,306.15,1.02,1.01,2026-06-08,605,Aqua,MODIS,42,6.1NRT,292.58,6.61,N
-24.54576,-42.4705,318.6,1.02,1.01,2026-06-08,605,Aqua,MODIS,96,6.1NRT,292.94,16.46,N
-13.6174,-62.06567,300.58,1.33,1.14,2026-06-08,739,Aqua,MODIS,30,6.1NRT,288.86,5.54,N
-13.60742,-62.06374,302.58,1.33,1.14,2026-06-08,739,Aqua,MODIS,50,6.1NRT,289.65,7.3,N
-10.89957,-65.32534,302.26,1.01,1.0,2026-06-08,739,Aqua,MODIS,48,6.1NRT,290.22,4.61,N
-38.47879,-73.11353,304.82,1.03,1.01,2026-06-08,746,Aqua,MODIS,62,6.1NRT,279.49,10.09,N
-34.10419,-70.45875,303.79,1.0,1.0,2026-06-08,746,Aqua,MODIS,57,6.1NRT,277.6,10.31,N
-6.98091,-42.88201,312.65,1.04,1.02,2026-06-08,1132,Terra,MODIS,50,6.1NRT,297.63,5.59,D
-6.78339,-39.18986,324.09,1.17,1.08,2026-06-08,1132,Terra,MODIS,81,6.1NRT,294.41,24.19,D
-6.76435,-45.00742,314.62,1.33,1.14,2026-06-08,1132,Terra,MODIS,68,6.1NRT,296.47,11.13,D
-5.89505,-42.66484,309.11,1.04,1.02,2026-06-08,1132,Terra,MODIS,55,6.1NRT,295.61,4.99,D
-3.59549,-38.85922,313.75,1.13,1.06,2026-06-08,1132,Terra,MODIS,59,6.1NRT,296.63,9.3,D
-3.579,-38.86106,311.96,1.13,1.06,2026-06-08,1132,Terra,MODIS,47,6.1NRT,296.19,7.14,D
-19.12419,-40.17177,300.91,1.45,1.19,2026-06-08,1134,Terra,MODIS,43,6.1NRT,287.29,5.39,D
-19.00437,-40.26609,302.08,1.42,1.18,2026-06-08,1134,Terra,MODIS,51,6.1NRT,287.14,7.21,D
-18.46079,-40.3827,303.74,1.38,1.16,2026-06-08,1134,Terra,MODIS,57,6.1NRT,291.32,6.38,D
-17.56607,-46.55354,312.78,1.18,1.08,2026-06-08,1134,Terra,MODIS,73,6.1NRT,291.24,13.87,D
-17.16592,-45.05272,306.03,1.04,1.02,2026-06-08,1134,Terra,MODIS,24,6.1NRT,289.45,5.62,D
-17.16451,-45.0622,341.46,1.04,1.02,2026-06-08,1134,Terra,MODIS,92,6.1NRT,290.84,47.06,D
-17.15696,-45.05128,301.26,1.04,1.02,2026-06-08,1134,Terra,MODIS,26,6.1NRT,290.15,3.4,D
-17.15556,-45.06076,321.68,1.04,1.02,2026-06-08,1134,Terra,MODIS,81,6.1NRT,291.53,19.65,D
-16.30926,-43.71704,302.89,1.0,1.0,2026-06-08,1134,Terra,MODIS,54,6.1NRT,291.31,4.06,D
-12.14882,-43.58683,327.25,1.02,1.01,2026-06-08,1134,Terra,MODIS,83,6.1NRT,296.74,21.79,D
-12.13994,-43.58553,324.36,1.02,1.01,2026-06-08,1134,Terra,MODIS,81,6.1NRT,297.62,19.16,D
-12.05366,-45.57044,312.11,1.22,1.1,2026-06-08,1134,Terra,MODIS,69,6.1NRT,296.01,9.39,D
-11.72347,-44.58171,305.01,1.1,1.05,2026-06-08,1134,Terra,MODIS,47,6.1NRT,293.65,4.21,D
-11.02457,-44.31677,309.45,1.09,1.04,2026-06-08,1134,Terra,MODIS,63,6.1NRT,294.46,7.66,D
-9.07941,-40.25304,309.91,1.1,1.05,2026-06-08,1134,Terra,MODIS,56,6.1NRT,294.15,6.66,D
-8.99654,-40.3796,311.07,1.09,1.04,2026-06-08,1134,Terra,MODIS,66,6.1NRT,290.84,9.13,D
-7.90754,-47.08743,309.48,1.81,1.32,2026-06-08,1134,Terra,MODIS,57,6.1NRT,294.75,10.91,D
-7.90512,-47.10334,310.87,1.81,1.32,2026-06-08,1134,Terra,MODIS,61,6.1NRT,294.49,13.46,D
-7.9043,-47.09288,314.0,1.81,1.32,2026-06-08,1134,Terra,MODIS,68,6.1NRT,294.81,18.2,D
-24.74944,-42.5036,312.93,1.23,1.1,2026-06-08,1136,Terra,MODIS,53,6.1NRT,291.36,14.36,D
-24.748,-42.51551,325.01,1.23,1.1,2026-06-08,1136,Terra,MODIS,78,6.1NRT,292.49,29.45,D
-24.68303,-42.37794,319.23,1.25,1.11,2026-06-08,1136,Terra,MODIS,71,6.1NRT,292.06,22.02,D
-24.55118,-42.46306,311.94,1.23,1.1,2026-06-08,1136,Terra,MODIS,52,6.1NRT,291.75,12.73,D
-22.91806,-48.67792,306.04,1.3,1.13,2026-06-08,1136,Terra,MODIS,63,6.1NRT,286.52,13.45,D
-22.91598,-48.69037,311.08,1.31,1.13,2026-06-08,1136,Terra,MODIS,71,6.1NRT,286.19,18.64,D
-22.912,-43.73292,313.29,1.05,1.02,2026-06-08,1136,Terra,MODIS,73,6.1NRT,292.09,12.32,D
-20.9825,-44.3782,304.26,1.0,1.0,2026-06-08,1136,Terra,MODIS,58,6.1NRT,287.26,7.09,D
-20.98118,-44.3876,301.88,1.0,1.0,2026-06-08,1136,Terra,MODIS,50,6.1NRT,287.52,5.74,D
-20.54413,-43.75153,302.66,1.02,1.01,2026-06-08,1136,Terra,MODIS,50,6.1NRT,285.12,7.15,D
-20.23617,-40.23521,305.04,1.49,1.2,2026-06-08,1136,Terra,MODIS,0,6.1NRT,291.14,8.67,D
-19.48404,-42.53417,300.51,1.09,1.04,2026-06-08,1136,Terra,MODIS,23,6.1NRT,287.53,4.73,D
-19.48271,-42.5443,306.27,1.09,1.04,2026-06-08,1136,Terra,MODIS,55,6.1NRT,287.79,8.25,D
-19.33333,-40.57182,301.45,1.37,1.16,2026-06-08,1136,Terra,MODIS,47,6.1NRT,285.42,7.22,D
-19.33176,-40.58457,301.11,1.37,1.16,2026-06-08,1136,Terra,MODIS,45,6.1NRT,285.77,6.83,D
9.61459,-63.71998,316.55,1.02,1.01,2026-06-08,1306,Terra,MODIS,36,6.1NRT,293.54,9.82,D
9.61585,-63.729,321.63,1.02,1.01,2026-06-08,1306,Terra,MODIS,76,6.1NRT,293.73,14.21,D
9.62471,-63.72776,317.04,1.02,1.01,2026-06-08,1306,Terra,MODIS,36,6.1NRT,293.65,9.34,D
9.64751,-63.63285,355.17,1.02,1.01,2026-06-08,1306,Terra,MODIS,92,6.1NRT,282.73,71.12,D
9.65509,-63.62261,316.48,1.02,1.01,2026-06-08,1306,Terra,MODIS,76,6.1NRT,279.74,12.23,D
9.65636,-63.6316,318.39,1.02,1.01,2026-06-08,1306,Terra,MODIS,77,6.1NRT,283.92,13.48,D
-14.29789,-57.51063,305.7,4.54,1.96,2026-06-08,1312,Terra,MODIS,55,6.1NRT,286.04,39.83,D
-14.29407,-57.55104,310.52,4.5,1.95,2026-06-08,1312,Terra,MODIS,67,6.1NRT,286.11,68.68,D
-14.2914,-57.54421,313.27,4.5,1.95,2026-06-08,1312,Terra,MODIS,71,6.1NRT,286.13,85.79,D
-12.50844,-57.20434,311.63,4.54,1.96,2026-06-08,1312,Terra,MODIS,55,6.1NRT,290.92,64.39,D
-12.50621,-57.19706,311.67,4.54,1.96,2026-06-08,1312,Terra,MODIS,67,6.1NRT,290.66,66.55,D
-11.88052,-61.01916,315.39,2.2,1.44,2026-06-08,1312,Terra,MODIS,73,6.1NRT,291.96,32.04,D
-11.8782,-61.03859,344.77,2.19,1.44,2026-06-08,1312,Terra,MODIS,93,6.1NRT,293.55,152.94,D
-11.86554,-61.03696,306.44,2.19,1.44,2026-06-08,1312,Terra,MODIS,25,6.1NRT,292.37,10.76,D
-23.82928,-70.31563,301.43,1.0,1.0,2026-06-08,1316,Terra,MODIS,47,6.1NRT,289.26,3.57,D
-34.65945,-71.09842,305.17,1.05,1.03,2026-06-08,1318,Terra,MODIS,61,6.1NRT,278.66,10.47,D
-24.75237,-42.52668,312.28,1.74,1.29,2026-06-08,1809,Aqua,MODIS,53,6.1NRT,292.4,22.96,D
-24.75044,-42.50989,312.78,1.74,1.29,2026-06-08,1809,Aqua,MODIS,56,6.1NRT,292.63,23.74,D
-24.55285,-42.4808,312.26,1.72,1.29,2026-06-08,1809,Aqua,MODIS,53,6.1NRT,293.32,22.38,D
-22.9121,-43.7446,310.35,2.01,1.38,2026-06-08,1811,Aqua,MODIS,66,6.1NRT,298.09,19.3,D
-22.90558,-43.73317,308.3,2.0,1.38,2026-06-08,1811,Aqua,MODIS,59,6.1NRT,297.77,13.87,D
-21.78049,-41.34692,318.35,1.32,1.14,2026-06-08,1811,Aqua,MODIS,78,6.1NRT,298.18,18.21,D
-21.72233,-47.15722,315.35,3.51,1.76,2026-06-08,1811,Aqua,MODIS,75,6.1NRT,295.06,72.19,D
-21.71929,-47.12428,307.22,3.49,1.76,2026-06-08,1811,Aqua,MODIS,65,6.1NRT,295.12,33.42,D
-21.71485,-41.39461,305.65,1.33,1.14,2026-06-08,1811,Aqua,MODIS,38,6.1NRT,295.56,6.12,D
-21.71151,-47.16329,312.59,3.51,1.76,2026-06-08,1811,Aqua,MODIS,72,6.1NRT,294.94,53.15,D
-21.70827,-47.13024,310.04,3.49,1.76,2026-06-08,1811,Aqua,MODIS,58,6.1NRT,294.55,40.3,D
-21.1037,-43.36815,302.16,1.78,1.31,2026-06-08,1811,Aqua,MODIS,51,6.1NRT,291.69,9.77,D
-20.82924,-45.19128,303.82,2.42,1.5,2026-06-08,1811,Aqua,MODIS,55,6.1NRT,293.57,14.4,D
-20.61356,-42.8968,305.82,1.62,1.25,2026-06-08,1811,Aqua,MODIS,62,6.1NRT,293.99,11.44,D
-20.25323,-40.24019,316.15,1.11,1.05,2026-06-08,1811,Aqua,MODIS,0,6.1NRT,297.97,11.34,D
-19.48313,-42.5449,309.75,1.47,1.2,2026-06-08,1811,Aqua,MODIS,58,6.1NRT,298.89,10.34,D
-19.37932,-40.45927,307.74,1.12,1.05,2026-06-08,1811,Aqua,MODIS,60,6.1NRT,294.48,7.4,D
-19.31562,-40.25698,306.94,1.09,1.04,2026-06-08,1811,Aqua,MODIS,43,6.1NRT,295.74,5.02,D
-19.30369,-40.23826,309.69,1.09,1.04,2026-06-08,1811,Aqua,MODIS,65,6.1NRT,295.63,7.17,D
-19.15476,-44.66558,310.81,2.08,1.4,2026-06-08,1811,Aqua,MODIS,69,6.1NRT,295.95,23.03,D
-18.995,-41.98623,308.49,1.33,1.14,2026-06-08,1811,Aqua,MODIS,62,6.1NRT,298.14,6.84,D
-18.67396,-40.14332,316.82,1.07,1.03,2026-06-08,1811,Aqua,MODIS,74,6.1NRT,293.44,13.37,D
-18.56818,-40.11598,303.64,1.06,1.03,2026-06-08,1811,Aqua,MODIS,28,6.1NRT,292.34,3.74,D
-18.52645,-40.34008,308.65,1.08,1.04,2026-06-08,1811,Aqua,MODIS,54,6.1NRT,296.2,6.53,D
-18.39409,-39.9205,309.28,1.05,1.02,2026-06-08,1811,Aqua,MODIS,64,6.1NRT,292.49,7.53,D
-18.16977,-39.90546,304.34,1.04,1.02,2026-06-08,1811,Aqua,MODIS,44,6.1NRT,292.06,3.75,D
-18.16383,-39.7991,317.03,1.04,1.02,2026-06-08,1811,Aqua,MODIS,69,6.1NRT,289.03,13.07,D
-18.16248,-39.78959,344.28,1.03,1.02,2026-06-08,1811,Aqua,MODIS,93,6.1NRT,291.49,51.17,D
-18.15356,-39.79099,360.53,1.03,1.02,2026-06-08,1811,Aqua,MODIS,100,6.1NRT,293.12,90.1,D
-17.92164,-39.90754,303.68,1.04,1.02,2026-06-08,1811,Aqua,MODIS,42,6.1NRT,290.87,3.89,D
-17.92031,-39.89801,305.65,1.04,1.02,2026-06-08,1811,Aqua,MODIS,54,6.1NRT,291.03,5.39,D
-17.45485,-47.19873,315.49,3.09,1.67,2026-06-08,1811,Aqua,MODIS,69,6.1NRT,284.7,62.03,D
-17.1556,-45.07052,305.23,2.09,1.41,2026-06-08,1811,Aqua,MODIS,54,6.1NRT,289.72,11.21,D
-17.11455,-45.60886,308.98,2.29,1.47,2026-06-08,1811,Aqua,MODIS,64,6.1NRT,291.58,20.26,D
-16.73965,-39.57937,309.11,1.01,1.0,2026-06-08,1811,Aqua,MODIS,65,6.1NRT,295.7,6.37,D
-16.70138,-39.1923,304.15,1.0,1.0,2026-06-08,1811,Aqua,MODIS,51,6.1NRT,293.66,3.36,D
-16.70005,-39.18319,311.74,1.0,1.0,2026-06-08,1811,Aqua,MODIS,69,6.1NRT,294.59,8.49,D
-16.36046,-40.80509,304.95,1.08,1.04,2026-06-08,1811,Aqua,MODIS,45,6.1NRT,291.51,4.62,D
-16.34553,-39.65636,304.74,1.01,1.0,2026-06-08,1811,Aqua,MODIS,52,6.1NRT,293.13,4.0,D
-16.11593,-40.31458,315.39,1.04,1.02,2026-06-08,1811,Aqua,MODIS,64,6.1NRT,295.99,10.78,D
-15.89961,-42.67828,310.19,1.34,1.15,2026-06-08,1813,Aqua,MODIS,65,6.1NRT,290.2,12.35,D
-15.89956,-42.67128,306.41,1.34,1.15,2026-06-08,1813,Aqua,MODIS,48,6.1NRT,290.64,8.28,D
-15.83156,-42.00484,308.41,1.22,1.1,2026-06-08,1813,Aqua,MODIS,63,6.1NRT,296.29,7.46,D
-15.80183,-42.02607,322.55,1.22,1.1,2026-06-08,1813,Aqua,MODIS,80,6.1NRT,295.34,23.72,D
-15.69472,-41.31908,311.08,1.12,1.06,2026-06-08,1813,Aqua,MODIS,68,6.1NRT,295.46,9.47,D
-15.67201,-41.29138,322.59,1.12,1.05,2026-06-08,1813,Aqua,MODIS,81,6.1NRT,294.62,21.37,D
-15.63603,-41.23518,314.62,1.11,1.05,2026-06-08,1813,Aqua,MODIS,73,6.1NRT,294.23,13.13,D
-15.62683,-41.2366,328.63,1.11,1.05,2026-06-08,1813,Aqua,MODIS,85,6.1NRT,294.84,29.1,D
-15.59665,-41.80263,309.82,1.18,1.08,2026-06-08,1813,Aqua,MODIS,37,6.1NRT,296.77,8.68,D
-15.52936,-42.65647,305.37,1.32,1.14,2026-06-08,1813,Aqua,MODIS,35,6.1NRT,294.65,5.78,D
-15.52871,-42.65015,327.87,1.32,1.14,2026-06-08,1813,Aqua,MODIS,83,6.1NRT,295.91,35.49,D
-15.52785,-42.64483,350.6,1.32,1.14,2026-06-08,1813,Aqua,MODIS,96,6.1NRT,296.43,92.01,D
-15.52712,-42.63847,328.52,1.32,1.14,2026-06-08,1813,Aqua,MODIS,84,6.1NRT,295.14,36.51,D
-15.45248,-41.37804,335.91,1.12,1.06,2026-06-08,1813,Aqua,MODIS,89,6.1NRT,295.49,41.03,D
-15.45109,-41.36782,310.03,1.12,1.06,2026-06-08,1813,Aqua,MODIS,65,6.1NRT,292.47,8.26,D
-15.30744,-43.62765,312.87,1.53,1.22,2026-06-08,1813,Aqua,MODIS,51,6.1NRT,298.42,8.61,D
-15.18261,-41.8218,313.35,1.17,1.08,2026-06-08,1813,Aqua,MODIS,69,6.1NRT,296.97,10.97,D
-15.18115,-41.81113,322.53,1.17,1.08,2026-06-08,1813,Aqua,MODIS,80,6.1NRT,297.43,21.86,D
-15.16574,-41.30539,316.45,1.11,1.05,2026-06-08,1813,Aqua,MODIS,75,6.1NRT,290.68,13.61,D
-15.16436,-41.29529,331.05,1.11,1.05,2026-06-08,1813,Aqua,MODIS,86,6.1NRT,294.09,32.08,D
-15.15811,-41.30198,327.31,1.11,1.05,2026-06-08,1813,Aqua,MODIS,84,6.1NRT,290.79,26.83,D
-15.1567,-41.29197,313.95,1.1,1.05,2026-06-08,1813,Aqua,MODIS,72,6.1NRT,295.98,11.72,D
-15.00478,-39.71656,303.95,1.0,1.0,2026-06-08,1813,Aqua,MODIS,48,6.1NRT,293.87,4.21,D
-14.57263,-41.73187,312.59,1.14,1.06,2026-06-08,1813,Aqua,MODIS,44,6.1NRT,296.79,8.72,D
-14.5468,-42.17665,314.11,1.2,1.09,2026-06-08,1813,Aqua,MODIS,63,6.1NRT,298.88,8.72,D
-14.54535,-42.16579,314.41,1.2,1.09,2026-06-08,1813,Aqua,MODIS,66,6.1NRT,298.38,9.18,D
-14.54238,-42.17183,321.53,1.2,1.09,2026-06-08,1813,Aqua,MODIS,76,6.1NRT,299.12,17.63,D
-14.51482,-40.03342,312.54,1.01,1.0,2026-06-08,1813,Aqua,MODIS,69,6.1NRT,294.42,9.68,D
-14.31546,-49.26507,309.61,4.05,1.87,2026-06-08,1813,Aqua,MODIS,52,6.1NRT,291.0,36.82,D
-14.30541,-49.26209,311.49,4.05,1.87,2026-06-08,1813,Aqua,MODIS,59,6.1NRT,291.13,46.61,D
-14.29212,-42.18716,323.09,1.2,1.09,2026-06-08,1813,Aqua,MODIS,77,6.1NRT,299.4,20.44,D
-14.29097,-41.50766,312.92,1.11,1.05,2026-06-08,1813,Aqua,MODIS,65,6.1NRT,298.69,7.31,D
-13.95342,-41.33044,309.48,1.08,1.04,2026-06-08,1813,Aqua,MODIS,56,6.1NRT,293.88,7.58,D
-13.23775,-43.39279,327.66,1.37,1.16,2026-06-08,1813,Aqua,MODIS,81,6.1NRT,303.26,28.76,D
-13.23684,-43.39993,320.43,1.37,1.16,2026-06-08,1813,Aqua,MODIS,69,6.1NRT,302.55,14.99,D
-13.23607,-43.38054,319.08,1.37,1.16,2026-06-08,1813,Aqua,MODIS,71,6.1NRT,300.56,14.21,D
-13.23524,-43.38764,334.62,1.37,1.16,2026-06-08,1813,Aqua,MODIS,86,6.1NRT,302.52,42.75,D
-12.04611,-45.29499,327.99,1.81,1.32,2026-06-08,1813,Aqua,MODIS,81,6.1NRT,301.68,46.83,D
-12.04074,-47.79986,313.68,2.87,1.62,2026-06-08,1813,Aqua,MODIS,57,6.1NRT,297.04,31.52,D
-12.03626,-47.80733,317.5,2.87,1.62,2026-06-08,1813,Aqua,MODIS,69,6.1NRT,297.73,48.81,D
-11.99547,-47.36861,321.56,2.64,1.56,2026-06-08,1813,Aqua,MODIS,75,6.1NRT,298.45,56.07,D
-11.98929,-47.36214,314.26,2.64,1.56,2026-06-08,1813,Aqua,MODIS,14,6.1NRT,298.85,25.47,D
-11.96088,-43.40694,344.63,1.32,1.14,2026-06-08,1813,Aqua,MODIS,93,6.1NRT,303.91,64.94,D
-11.95932,-43.39528,330.65,1.32,1.14,2026-06-08,1813,Aqua,MODIS,84,6.1NRT,304.86,31.45,D
-11.95092,-43.40862,320.08,1.32,1.14,2026-06-08,1813,Aqua,MODIS,64,6.1NRT,305.24,13.88,D
-11.95017,-43.40242,329.26,1.32,1.14,2026-06-08,1813,Aqua,MODIS,82,6.1NRT,306.29,26.67,D
-11.94936,-43.39692,320.62,1.32,1.14,2026-06-08,1813,Aqua,MODIS,70,6.1NRT,305.94,14.13,D
-11.61836,-41.64331,313.61,1.07,1.03,2026-06-08,1813,Aqua,MODIS,67,6.1NRT,300.09,7.41,D
-11.59111,-43.31844,311.12,1.29,1.13,2026-06-08,1813,Aqua,MODIS,34,6.1NRT,300.52,6.62,D
-11.44567,-41.66133,312.04,1.06,1.03,2026-06-08,1813,Aqua,MODIS,49,6.1NRT,297.74,5.26,D
-11.43665,-41.66266,313.51,1.06,1.03,2026-06-08,1813,Aqua,MODIS,61,6.1NRT,298.13,6.33,D
-11.26541,-49.68271,318.71,3.95,1.85,2026-06-08,1813,Aqua,MODIS,71,6.1NRT,293.59,81.32,D
-11.26122,-49.64807,315.78,3.92,1.84,2026-06-08,1813,Aqua,MODIS,66,6.1NRT,294.09,61.16,D
-11.2566,-49.67956,324.32,3.95,1.85,2026-06-08,1813,Aqua,MODIS,78,6.1NRT,293.71,119.02,D
-11.25268,-49.64488,314.12,3.92,1.84,2026-06-08,1813,Aqua,MODIS,39,6.1NRT,294.04,48.26,D
-11.03378,-44.33021,314.72,1.48,1.2,2026-06-08,1813,Aqua,MODIS,60,6.1NRT,301.17,11.45,D
-11.032,-44.31711,335.25,1.48,1.2,2026-06-08,1813,Aqua,MODIS,86,6.1NRT,301.6,51.97,D
-10.1496,-47.65363,314.28,2.61,1.55,2026-06-08,1815,Aqua,MODIS,61,6.1NRT,297.62,24.12,D
-9.90334,-47.86917,330.3,2.69,1.57,2026-06-08,1815,Aqua,MODIS,83,6.1NRT,295.3,96.95,D
-9.90041,-47.84594,312.7,2.68,1.57,2026-06-08,1815,Aqua,MODIS,27,6.1NRT,295.36,21.15,D
-9.89638,-47.87691,327.67,2.69,1.57,2026-06-08,1815,Aqua,MODIS,81,6.1NRT,296.24,81.63,D
-9.89332,-47.85394,327.6,2.68,1.57,2026-06-08,1815,Aqua,MODIS,81,6.1NRT,296.11,80.76,D
-9.88957,-47.87092,316.95,2.69,1.57,2026-06-08,1815,Aqua,MODIS,68,6.1NRT,295.97,37.9,D
-9.64564,-47.28049,316.08,2.39,1.49,2026-06-08,1815,Aqua,MODIS,65,6.1NRT,298.7,23.64,D
-9.49882,-48.17215,326.54,2.8,1.6,2026-06-08,1815,Aqua,MODIS,80,6.1NRT,294.51,84.79,D
